,file_name,class,detect_tf,box_size,iou,conf
2522,0550.txt,bus,True,1892,0.853603136683312,0.00407
2523,0550.txt,car,True,131,0.5426732272299898,0.017986
2524,0550.txt,car,True,414,0.7697137843988336,0.268941
2525,0550.txt,bus,True,461,0.7723484130291817,0.182426
2526,0550.txt,per,False,1199,0.0,0.0
2527,0550.txt,per,True,1265,0.5486051324112415,0.017986
2528,0550.txt,per,True,2160,0.7215718182567427,0.00407
2529,0550.txt,per,True,2046,0.6247871587774018,0.001501
2530,0550.txt,per,True,2511,0.721087856392117,0.029312
2531,0550.txt,per,False,2071,0.0,0.0
2532,0551.txt,car,True,5762,0.8891069077052787,0.880797
2533,0551.txt,car,True,6327,0.8764292654266052,0.880797
2534,0551.txt,bus,True,1892,0.8220200034310856,0.006693
2535,0551.txt,car,True,144,0.5489974731833268,0.017986
2536,0551.txt,car,True,432,0.8217582425189638,0.268941
2537,0551.txt,per,True,1176,0.5281526924633619,0.00407
2538,0551.txt,per,False,1008,0.0,0.0
2539,0551.txt,per,False,560,0.0,0.0
2540,0552.txt,car,True,8826,0.9030104185167351,0.817575
2541,0552.txt,car,True,3120,0.8390235411202581,0.817575
2542,0552.txt,bus,True,1892,0.8422984404725944,0.5
2543,0552.txt,car,True,456,0.654144059368743,0.5
2544,0552.txt,car,True,1008,0.8079965074285743,0.017986
2545,0552.txt,per,True,364,0.6128756065425321,0.006693
2546,0552.txt,car,True,119,0.5209311850471336,0.010987
2547,0553.txt,car,True,9513,0.9565407540531136,0.817575
2548,0553.txt,car,True,1674,0.8885731424980624,0.731059
2549,0553.txt,bus,True,2024,0.7274991926681147,0.622459
2550,0553.txt,car,True,540,0.6362677846139881,0.002473
2551,0553.txt,car,False,142,0.0,0.0
2552,0553.txt,car,True,322,0.5279396132221905,0.119203
2553,0554.txt,car,True,2996,0.8517920146708339,0.817575
2554,0554.txt,car,True,888,0.7785263346162118,0.622459
2555,0554.txt,bus,True,2068,0.7946436787058089,0.002473
2556,0554.txt,car,False,153,0.0,0.0
2557,0554.txt,car,True,513,0.6611525090257812,0.377541
2558,0554.txt,car,False,180,0.0,0.0
2559,0554.txt,per,False,1116,0.0,0.0
2560,0555.txt,bus,True,43681,0.731645634136547,0.095349
2561,0555.txt,car,True,1012,0.8575129395652596,0.622459
2562,0555.txt,car,True,532,0.8304851663045458,0.622459
2563,0555.txt,bus,True,2115,0.8447959298970988,0.075858
2564,0555.txt,car,True,153,0.5667411666860893,0.006693
2565,0555.txt,car,True,432,0.8153666955815319,0.5
2566,0555.txt,per,True,479,0.5618720849661083,0.002473
2567,0555.txt,per,False,88,0.0,0.0
2568,0556.txt,bus,True,12835,0.9389635570596645,0.880797
2569,0556.txt,car,True,493,0.6374056466440494,0.5
2570,0556.txt,car,True,294,0.6925929606115802,0.182426
2571,0556.txt,bus,True,2112,0.7813490375508192,0.622459
2572,0556.txt,car,True,475,0.7242421546278051,0.268941
2573,0556.txt,per,False,132,0.0,0.0
2574,0556.txt,per,False,1254,0.0,0.0
2575,0557.txt,per,True,879,0.7002238116966627,0.006693
2576,0557.txt,per,True,492,0.7239502810874151,0.006693
2577,0557.txt,per,True,318,0.7408001760848774,0.00407
2578,0557.txt,car,True,432,0.8147346256457676,0.377541
2579,0557.txt,bus,True,2207,0.8122884322837834,0.5
2580,0557.txt,bus,True,3060,0.6462427333773603,0.5
2581,0558.txt,car,True,952,0.6287354450512932,0.029312
2582,0558.txt,per,False,216,0.0,0.0
2583,0558.txt,per,False,132,0.0,0.0
2584,0558.txt,car,True,532,0.9036226125473972,0.182426
2585,0558.txt,bus,True,2350,0.8031976359027535,0.622459
2586,0558.txt,bus,True,839,0.8532704963594298,0.075858
2587,0558.txt,car,True,1156,0.7465916893508564,0.622459
2588,0559.txt,car,True,1160,0.7180395247134527,0.622459
2589,0559.txt,car,True,880,0.7177531183975987,0.377541
2590,0559.txt,car,True,432,0.7962042711243577,0.5
2591,0559.txt,bus,True,2496,0.7574410781538442,0.622459
2592,0559.txt,car,True,1174,0.7379506634789978,0.029312
2593,0560.txt,car,True,493,0.7979063553812498,0.075858
2594,0560.txt,bus,True,2694,0.8507226640932979,0.006693
2595,0560.txt,car,True,16530,0.9430009120555238,0.817575
2596,0560.txt,per,False,954,0.0,0.0
2597,0561.txt,car,True,5231,0.9465849376868816,0.817575
2598,0561.txt,car,True,2239,0.920895395429084,0.731059
2599,0561.txt,bus,True,2792,0.8341503803023345,0.622459
2600,0561.txt,car,True,520,0.7601026364334116,0.00407
2601,0562.txt,car,True,306,0.7562897166923782,0.268941
2602,0562.txt,car,True,901,0.6277823261816954,0.622459
2603,0562.txt,bus,True,2940,0.856849564831637,0.377541
2604,0562.txt,car,True,513,0.6358690003332063,0.002473
2605,0563.txt,bus,True,3099,0.8670414853340467,0.002473
2606,0563.txt,car,True,520,0.7086962915199825,0.5
2607,0564.txt,tru,True,119214,0.7719160913070863,0.00117
2608,0564.txt,bus,True,3263,0.8696227088010484,0.5
2609,0564.txt,car,True,475,0.6983925795830821,0.5
2610,0565.txt,mot,False,626,0.0,0.0
2611,0565.txt,tru,True,83159,0.9608100241399139,0.562177
2612,0565.txt,bus,True,3416,0.8522703474054296,0.182426
2613,0565.txt,car,True,475,0.7334612759168225,0.5
2614,0566.txt,tru,True,19952,0.9247514077539006,0.880797
2615,0566.txt,bus,True,2064,0.7643260986426015,0.010987
2616,0566.txt,car,True,494,0.7548262325205323,0.119203
2617,0567.txt,car,True,513,0.6510508264211738,0.268941
2618,0567.txt,tru,True,7188,0.9450419782410293,0.817575
2619,0568.txt,bus,True,3941,0.8251114939994527,0.731059
2620,0568.txt,tru,True,4026,0.8699204649404445,0.5
2621,0568.txt,car,True,520,0.9012099840085142,0.029312
2622,0569.txt,bus,True,4350,0.8754111593060472,0.00407
2623,0569.txt,tru,True,2914,0.7878102438533015,0.075858
2624,0569.txt,car,True,380,0.8222011444391083,0.377541
2625,0570.txt,bus,True,5183,0.8406263580310486,0.731059
2626,0570.txt,tru,True,2596,0.8524553398080581,0.047426
2627,0570.txt,car,True,228,0.6859018407307982,0.182426
2628,0571.txt,bus,True,6551,0.8515004905494519,0.002473
2629,0571.txt,tru,True,2449,0.8160146247262041,0.268941
2630,0571.txt,car,True,566,0.6730361414098248,0.622459
2631,0572.txt,bus,True,8399,0.9226705413120001,0.817575
2632,0572.txt,tru,True,2498,0.8338257214386563,0.377541
2633,0572.txt,car,True,1000,0.8105120152155552,0.622459
2634,0572.txt,car,True,380,0.5995309939297201,0.017986
2635,0573.txt,bus,True,11808,0.9011497605463408,0.817575
2636,0573.txt,car,True,513,0.5882363627509279,0.029312
2637,0573.txt,tru,True,2498,0.8289016239520831,0.047426
2638,0573.txt,car,True,1631,0.7777931229926135,0.731059
2639,0573.txt,car,True,315,0.7462573800314191,0.268941
2640,0574.txt,car,True,3168,0.8660377175272718,0.817575
2641,0574.txt,tru,True,2703,0.9230577226096154,0.377541
2642,0574.txt,car,True,696,0.6197199875129187,0.047426
2643,0574.txt,car,True,560,0.7948194592472262,0.377541
2644,0574.txt,bus,True,18087,0.9056470134602393,0.817575
2645,0574.txt,car,True,846,0.6744042727242733,0.075858
2646,0574.txt,car,True,2665,0.7359854766127633,0.182426
2647,0575.txt,car,True,10285,0.9274948254076879,0.880797
2648,0575.txt,tru,True,3023,0.8938818980571436,0.622459
2649,0575.txt,car,True,857,0.7973758650975096,0.377541
2650,0575.txt,car,True,475,0.702559750733027,0.119203
2651,0575.txt,bus,True,29294,0.9628726774209551,0.817575
2652,0576.txt,car,True,77140,0.9739115382562472,0.952574
2653,0576.txt,tru,True,3780,0.8692482669714295,0.075858
2654,0576.txt,car,True,1169,0.9242066979809859,0.731059
2655,0576.txt,bus,True,48944,0.9750351482484587,0.924142
2656,0577.txt,car,True,50183,0.7852844271456941,0.014064
2657,0577.txt,tru,True,5036,0.9013616589110302,0.731059
2658,0577.txt,car,True,1407,0.8663685646413345,0.731059
2659,0577.txt,bus,True,85085,0.9793964222915142,0.924142
2660,0578.txt,car,True,11900,0.9183755528643875,0.731059
2661,0578.txt,bus,True,150718,0.9693979381033905,0.679179
2662,0578.txt,car,True,1961,0.8928751175016947,0.622459
2663,0578.txt,tru,True,7047,0.9165817355294357,0.880797
2664,0579.txt,bus,True,191277,0.955872798508739,0.731059
2665,0579.txt,car,True,2520,0.8554727343815863,0.731059
2666,0579.txt,mot,True,504,0.7516072424120435,0.006693
2667,0579.txt,tru,True,10692,0.9102194885387213,0.622459
2668,0580.txt,bus,True,194936,0.6136290582863483,0.001501
2669,0580.txt,car,True,2744,0.8566456588590167,0.817575
2670,0580.txt,tru,True,15210,0.9088607918447549,0.182426
2671,0581.txt,bus,True,3431,0.5791865005159073,0.377541
2672,0581.txt,bus,True,167028,0.9786028364530572,0.7773
2673,0581.txt,car,True,2851,0.9505574071322449,0.731059
2674,0581.txt,tru,True,15210,0.9273869408914278,0.029312
2675,0582.txt,bus,True,99049,0.972458582904969,0.924142
2676,0582.txt,bus,True,5396,0.6794158877958306,0.00407
2677,0582.txt,car,True,2451,0.839255852071191,0.622459
2678,0582.txt,tru,True,12296,0.7907046042184805,0.006693
2679,0583.txt,car,True,47565,0.8713199274703669,0.008577
2680,0583.txt,bus,True,54026,0.9617272924380165,0.952574
2681,0583.txt,car,True,1521,0.8238657438387855,0.622459
2682,0583.txt,tru,True,11970,0.8440724768083002,0.010987
2683,0584.txt,car,True,83700,0.9054715784943422,0.851953
2684,0584.txt,bus,True,29488,0.9611168873159965,0.817575
2685,0584.txt,tru,True,13310,0.8842978419831062,0.268941
2686,0585.txt,car,True,94783,0.887148016317086,0.060087
2687,0585.txt,bus,True,15481,0.9036256502362368,0.817575
2688,0585.txt,tru,True,13189,0.8917732136798407,0.268941
2689,0586.txt,car,True,103107,0.8641364405920742,0.008577
2690,0586.txt,car,True,3723,0.9345005628536921,0.731059
2691,0586.txt,bus,True,9064,0.8855142347830623,0.119203
2692,0586.txt,tru,True,10387,0.9482871055154194,0.731059
2693,0587.txt,car,True,132825,0.9507575924586528,0.904651
2694,0587.txt,car,True,5655,0.8970295385513155,0.817575
2695,0587.txt,bus,True,6450,0.8105655883273656,0.817575
2696,0587.txt,tru,True,8544,0.9468693343998161,0.731059
2697,0588.txt,car,True,121440,0.9630093530864823,0.904651
2698,0588.txt,car,True,4055,0.8128419885544654,0.622459
2699,0588.txt,bus,True,5159,0.8275821482362447,0.001501
2700,0588.txt,tru,True,7047,0.917774188248129,0.817575
2701,0589.txt,car,True,59664,0.9531409119871278,0.924142
2702,0589.txt,car,True,2156,0.8450377649811096,0.268941
2703,0589.txt,bus,True,4464,0.7917648821080295,0.622459
2704,0589.txt,tru,True,5180,0.9087856828041198,0.119203
2705,0590.txt,per,True,1295,0.777127519046115,0.029312
2706,0590.txt,car,True,35112,0.9443278852414326,0.880797
2707,0590.txt,car,True,1404,0.7471323050666681,0.268941
2708,0590.txt,bus,True,3647,0.8460969554526317,0.182426
2709,0590.txt,tru,True,4092,0.8804327009688152,0.817575
2710,0591.txt,per,True,585,0.575047958911901,0.00407
2711,0591.txt,car,True,28202,0.951830114284977,0.817575
2712,0591.txt,car,True,1258,0.6898581020492315,0.268941
2713,0591.txt,bus,True,3020,0.7576205328475155,0.622459
2714,0591.txt,tru,True,3717,0.882092280940482,0.731059
2715,0591.txt,mot,True,2782,0.634810415431725,0.001501
2716,0592.txt,mot,True,6385,0.7148046692545816,0.017986
2717,0592.txt,car,True,19012,0.9614158390577962,0.880797
2718,0592.txt,tru,True,3189,0.898013529509647,0.622459
2719,0592.txt,bus,True,2645,0.7720408500261544,0.622459
2720,0592.txt,per,False,278,0.0,0.0
2721,0593.txt,mot,True,8624,0.6861949711920258,0.002473
2722,0593.txt,car,True,10649,0.9531966425295061,0.817575
2723,0593.txt,bus,True,2345,0.7975553410685117,0.5
2724,0593.txt,tru,True,2808,0.9277515605875156,0.5
2725,0593.txt,per,False,110,0.0,0.0
2726,0594.txt,car,True,48348,0.854229830438543,0.679179
2727,0594.txt,per,False,900,0.0,0.0
2728,0594.txt,car,True,6466,0.9335687930003742,0.817575
2729,0594.txt,car,True,1443,0.6328311124516747,0.075858
2730,0594.txt,bus,True,2068,0.7946464211357424,0.5
2731,0594.txt,tru,True,2399,0.8190151482404785,0.075858
2732,0594.txt,per,False,108,0.0,0.0
2733,0595.txt,car,True,102660,0.9579272324844723,0.904651
2734,0595.txt,car,True,2705,0.9386742215890406,0.731059
2735,0595.txt,car,True,4128,0.8881082791794683,0.817575
2736,0595.txt,bus,True,1677,0.7465734563281995,0.377541
2737,0595.txt,tru,True,2399,0.9416214617168691,0.268941
2738,0595.txt,per,False,490,0.0,0.0
2739,0596.txt,mot,True,6634,0.7201772493507986,0.029312
2740,0596.txt,car,True,65688,0.9526715037350915,0.939913
2741,0596.txt,car,True,2993,0.8522115847827555,0.731059
2742,0596.txt,car,True,2680,0.8880201594450244,0.731059
2743,0596.txt,bus,True,1558,0.7035076473920415,0.182426
2744,0596.txt,tru,True,2302,0.8972964068035133,0.268941
2745,0597.txt,mot,True,5772,0.6207749700262983,0.017986
2746,0597.txt,car,True,28798,0.9680973931860919,0.075858
2747,0597.txt,car,True,1560,0.7822809448266558,0.022977
2748,0597.txt,car,True,2030,0.9059799893327006,0.731059
2749,0597.txt,bus,True,1560,0.7624224357883275,0.017986
2750,0597.txt,tru,True,2400,0.8648465059451939,0.731059
2751,0597.txt,mot,False,810,0.0,0.0
2752,0598.txt,car,True,12710,0.9243649469769226,0.880797
2753,0598.txt,car,True,1379,0.7113120826047912,0.622459
2754,0598.txt,bus,True,1665,0.6445941563422853,0.001501
2755,0598.txt,tru,True,2300,0.823077078200842,0.731059
2756,0598.txt,mot,True,4254,0.7016022177778368,0.182426
2757,0599.txt,car,True,2332,0.8396102796514581,0.182426
2758,0599.txt,car,True,6649,0.9096204249898637,0.817575
2759,0599.txt,bus,True,1591,0.6431680352817729,0.001501
2760,0599.txt,car,True,925,0.7126955976648671,0.622459
2761,0599.txt,tru,True,1980,0.9064522621672708,0.622459
2762,0599.txt,car,True,1088,0.6481755495967085,0.095349
2763,0599.txt,car,True,895,0.7933215538124442,0.5
2764,0599.txt,mot,True,4060,0.5572645339179717,0.002473
2765,0600.txt,car,True,3713,0.8791615749446792,0.731059
2766,0600.txt,car,True,4576,0.8827683336479817,0.817575
2767,0600.txt,bus,True,1476,0.5820279096195123,0.029312
2768,0600.txt,car,True,672,0.7656744302240508,0.5
2769,0600.txt,tru,True,1848,0.8507457045559562,0.5
2770,0600.txt,car,True,950,0.7087996521362158,0.622459
2771,0600.txt,car,True,918,0.737110747680691,0.00522
2772,0601.txt,car,True,4742,0.8775576643933395,0.731059
2773,0601.txt,car,True,3285,0.907716208594329,0.817575
2774,0601.txt,bus,False,1239,0.0,0.0
2775,0601.txt,car,True,580,0.7602434269880444,0.377541
2776,0601.txt,tru,True,1892,0.8935321751619244,0.182426
2777,0601.txt,car,True,800,0.7253878370683591,0.017986
2778,0601.txt,car,True,665,0.7312625667900934,0.029312
2779,0602.txt,per,True,623,0.564418055597356,0.119203
2780,0602.txt,car,True,5507,0.9149254679697865,0.817575
2781,0602.txt,car,True,2829,0.9243343081888499,0.731059
2782,0602.txt,bus,False,960,0.0,0.0
2783,0602.txt,car,True,513,0.8392005874602083,0.119203
2784,0602.txt,tru,True,1932,0.8844971537819161,0.5
2785,0602.txt,car,True,3717,0.7397736010782586,0.622459
2786,0603.txt,per,False,360,0.0,0.0
2787,0603.txt,tru,True,2068,0.8330219251704627,0.622459
2788,0603.txt,car,True,475,0.7645266659372991,0.268941
2789,0603.txt,car,True,2535,0.8455820833058467,0.817575
2790,0603.txt,car,True,7068,0.8894951756455415,0.817575
2791,0603.txt,car,True,8540,0.9302936520343461,0.731059
2792,0603.txt,car,True,3250,0.8498689578872771,0.731059
2793,0603.txt,car,True,4085,0.8706121365063475,0.622459
2794,0603.txt,bus,True,8800,0.5954403206346127,0.268941
2795,0603.txt,bus,False,592,0.0,0.0
2796,0604.txt,car,True,3008,0.8162304949769073,0.622459
2797,0604.txt,bus,True,10400,0.911821860399585,0.817575
2798,0604.txt,car,True,1663,0.8759997870868825,0.5
2799,0604.txt,car,True,4575,0.9033276832666248,0.731059
2800,0604.txt,car,True,9310,0.9343335969996863,0.817575
2801,0604.txt,car,True,2318,0.8369449477804045,0.731059
2802,0604.txt,car,True,408,0.6682509889304856,0.047426
2803,0604.txt,tru,True,2024,0.9156747662363508,0.075858
2804,0604.txt,bus,False,630,0.0,0.0
2805,0605.txt,bus,True,13260,0.8776539365911044,0.731059
2806,0605.txt,car,True,2754,0.931686076533143,0.622459
2807,0605.txt,bus,True,3969,0.5748222655536188,0.001501
2808,0605.txt,car,True,12090,0.9317112790331654,0.817575
2809,0605.txt,car,True,1025,0.9337085786106809,0.622459
2810,0605.txt,car,True,819,0.8194237443211186,0.731059
2811,0605.txt,car,True,2052,0.8574838436567361,0.731059
2812,0605.txt,bus,False,798,0.0,0.0
2813,0605.txt,car,True,391,0.5342588975140665,0.047426
2814,0605.txt,tru,True,1804,0.9527109257904229,0.622459
2815,0606.txt,car,True,680,0.7127634639811778,0.119203
2816,0606.txt,bus,True,177320,0.9497357213099812,0.037327
2817,0606.txt,tru,True,1680,0.9370846649585279,0.5
2818,0606.txt,car,True,374,0.7598180121042147,0.00407
2819,0606.txt,car,True,1960,0.8400383832654246,0.731059
2820,0606.txt,bus,False,798,0.0,0.0
2821,0606.txt,car,False,210,0.0,0.0
2822,0606.txt,car,True,269,0.6077826451839468,0.119203
2823,0606.txt,car,True,544,0.526407826927135,0.002473
2824,0606.txt,bus,True,735,0.6917040135760189,0.010987
2825,0606.txt,car,True,18334,0.956968624708032,0.010987
2826,0606.txt,bus,False,2346,0.0,0.0
2827,0607.txt,bus,True,130726,0.981819983854564,0.880797
2828,0607.txt,tru,True,1680,0.8083553043283117,0.268941
2829,0607.txt,car,True,300,0.5044888354325107,0.017986
2830,0607.txt,car,True,1938,0.8652001817835924,0.731059
2831,0607.txt,bus,True,1242,0.6502362513845381,0.010987
2832,0607.txt,car,True,288,0.5481856348134463,0.006693
2833,0607.txt,bus,True,1511,0.7365306456674205,0.119203
2834,0607.txt,car,False,510,0.0,0.0
2835,0607.txt,bus,True,2553,0.8146329228597263,0.5
2836,0607.txt,car,True,28678,0.9475817135666119,0.817575
2837,0608.txt,bus,True,202535,0.7837674567941995,0.017986
2838,0608.txt,bus,True,8736,0.8998816922373635,0.731059
2839,0608.txt,tru,True,1763,0.8363908317991804,0.047426
2840,0608.txt,car,True,210,0.515215618423529,0.075858
2841,0608.txt,bus,True,1333,0.692772716152463,0.017986
2842,0608.txt,car,True,2030,0.9140446072838455,0.622459
2843,0608.txt,car,True,38860,0.9601143730826186,0.5
2844,0608.txt,car,True,1892,0.904935375937259,0.5
2845,0608.txt,bus,True,1847,0.8015210233512928,0.006693
2846,0608.txt,bus,True,880,0.659009763467622,0.075858
2847,0608.txt,car,False,263,0.0,0.0
2848,0609.txt,bus,True,60120,0.8376335105794793,0.00407
2849,0609.txt,bus,True,27040,0.8955343636487567,0.880797
2850,0609.txt,bus,True,1455,0.5358171711621101,0.006693
2851,0609.txt,tru,True,1764,0.8650448666607854,0.182426
2852,0609.txt,car,True,2100,0.8743234854806077,0.731059
2853,0609.txt,bus,True,1439,0.6510093081600006,0.119203
2854,0609.txt,car,True,901,0.7733611486441211,0.377541
2855,0609.txt,bus,True,1012,0.5606504238975405,0.010987
2856,0609.txt,car,True,1889,0.9375873120059726,0.075858
2857,0609.txt,car,True,26934,0.8228235088368046,0.731059
2858,0610.txt,bus,True,164670,0.9632833611986195,0.7773
2859,0610.txt,bus,True,5146,0.8470632721146343,0.5
2860,0610.txt,bus,True,532,0.5224560348695759,0.182426
2861,0610.txt,tru,True,1722,0.840532432043978,0.017986
2862,0610.txt,car,True,2006,0.8085886644713411,0.731059
2863,0610.txt,bus,True,1377,0.5952649598490817,0.029312
2864,0610.txt,car,True,390,0.8444794493125347,0.119203
2865,0610.txt,car,True,1766,0.8527780013229223,0.731059
2866,0610.txt,car,True,3237,0.9208095544704344,0.622459
2867,0610.txt,car,True,1715,0.91044789550013,0.622459
2868,0610.txt,car,True,20520,0.910897424628905,0.377541
2869,0611.txt,bus,True,94371,0.9257862653488738,0.880797
2870,0611.txt,bus,True,18966,0.8738323577804491,0.880797
2871,0611.txt,bus,True,2226,0.5643580444981127,0.001927
2872,0611.txt,tru,True,1639,0.8591494455409368,0.075858
2873,0611.txt,car,True,1972,0.8941302218519781,0.075858
2874,0611.txt,bus,True,1315,0.7296579341120459,0.001501
2875,0611.txt,car,True,450,0.8108220928686445,0.182426
2876,0611.txt,car,True,576,0.8145464742802466,0.001501
2877,0611.txt,car,True,12450,0.7699485995194688,0.002473
2878,0611.txt,car,True,7280,0.9209188529090113,0.002473
2879,0611.txt,car,True,756,0.5384910752298526,0.182426
2880,0612.txt,bus,True,167650,0.9842630711020186,0.817575
2881,0612.txt,bus,True,5478,0.7851067235539996,0.731059
2882,0612.txt,bus,True,1279,0.7412879289600006,0.001927
2883,0612.txt,tru,True,1640,0.847644531129386,0.029312
2884,0612.txt,car,True,196,0.5488348042354703,0.029312
2885,0612.txt,car,False,180,0.0,0.0
2886,0612.txt,car,True,2006,0.8433368768034808,0.001501
2887,0612.txt,bus,False,1242,0.0,0.0
2888,0612.txt,car,True,755,0.8495891951134805,0.377541
2889,0612.txt,tru,True,1008,0.8040627814780029,0.001501
2890,0612.txt,car,True,6708,0.9586693185818544,0.817575
2891,0612.txt,car,True,3353,0.8198069160147962,0.622459
2892,0613.txt,bus,True,22440,0.9395570567375666,0.817575
2893,0613.txt,bus,True,2254,0.7721876815868409,0.622459
2894,0613.txt,bus,True,750,0.6542310396149915,0.075858
2895,0613.txt,tru,True,1443,0.7925633760450214,0.268941
2896,0613.txt,car,True,266,0.527220366487201,0.010987
2897,0613.txt,car,True,1904,0.8978290476391604,0.731059
2898,0613.txt,bus,False,1092,0.0,0.0
2899,0613.txt,car,True,578,0.7900233587020565,0.377541
2900,0613.txt,car,True,630,0.7189056890495397,0.029312
2901,0613.txt,car,True,1456,0.8237553711841683,0.268941
2902,0613.txt,car,True,2070,0.5748851965016621,0.00407
2903,0614.txt,bus,True,10908,0.6707673969280642,0.075858
2904,0614.txt,bus,False,1217,0.0,0.0
2905,0614.txt,car,True,1631,0.842440999200712,0.377541
2906,0614.txt,car,True,280,0.6507551627607839,0.377541
2907,0614.txt,tru,True,1260,0.7566169731657126,0.119203
2908,0614.txt,bus,True,437,0.7391017336803579,0.047426
2909,0614.txt,bus,True,1151,0.7484970944000024,0.622459
2910,0614.txt,bus,True,5698,0.8974481921230608,0.731059
2911,0614.txt,car,True,312,0.7999677646905825,0.075858
2912,0614.txt,car,True,495,0.5095728690323281,0.006693
2913,0615.txt,bus,True,2646,0.9240050757623779,0.5
2914,0615.txt,bus,True,724,0.6186447335532006,0.001501
2915,0615.txt,tru,True,1122,0.8616076460132619,0.075858
2916,0615.txt,car,True,266,0.6488243879595511,0.001501
2917,0615.txt,car,True,1391,0.8737528699752823,0.731059
2918,0615.txt,bus,False,975,0.0,0.0
2919,0615.txt,bus,False,793,0.0,0.0
2920,0616.txt,bus,True,1428,0.6396660515618989,0.001501
2921,0616.txt,bus,True,400,0.5554898561033952,0.001501
2922,0616.txt,tru,True,869,0.7982241876744834,0.00407
2923,0616.txt,car,True,238,0.8386074558754227,0.075858
2924,0616.txt,car,True,1176,0.8497537227126225,0.731059
2925,0616.txt,bus,False,980,0.0,0.0
2926,0617.txt,car,True,21473,0.79409763583987,0.5
2927,0617.txt,bus,False,1019,0.0,0.0
2928,0617.txt,car,True,975,0.7811104608529846,0.029312
2929,0617.txt,car,True,216,0.724991349283097,0.075858
2930,0617.txt,tru,True,783,0.8482123886659313,0.00407
2931,0617.txt,bus,True,986,0.8311701251236608,0.377541
2932,0618.txt,car,True,31832,0.8200256167494042,0.731059
2933,0618.txt,bus,True,928,0.571629368713018,0.00407
2934,0618.txt,car,True,863,0.7796781270459022,0.731059
2935,0618.txt,car,True,208,0.633425540578707,0.119203
2936,0618.txt,tru,True,702,0.8175623223941285,0.017986
2937,0618.txt,bus,True,725,0.6941326704059233,0.182426
2938,0619.txt,car,True,41079,0.9690463543635708,0.00407
2939,0619.txt,car,True,726,0.8519213820184978,0.731059
2940,0619.txt,bus,True,870,0.7068636979199997,0.006693
2941,0619.txt,tru,True,576,0.7823154359372302,0.075858
2942,0619.txt,bus,False,571,0.0,0.0
2943,0620.txt,car,True,25990,0.9596556865994615,0.880797
2944,0620.txt,tru,True,575,0.7836832145570695,0.119203
2945,0620.txt,car,True,630,0.8306516483695404,0.622459
2946,0620.txt,bus,True,810,0.9004753214513451,0.075858
2947,0620.txt,bus,False,390,0.0,0.0
2948,0621.txt,bus,True,4898,0.5470951897182161,0.006693
2949,0621.txt,car,True,13260,0.9700129411156944,0.006693
2950,0621.txt,tru,True,440,0.7579970710409267,0.075858
2951,0621.txt,car,True,532,0.763578083359871,0.622459
2952,0621.txt,bus,True,701,0.7753504984292862,0.001501
2953,0622.txt,bus,True,8414,0.920175732883761,0.377541
2954,0622.txt,car,True,6317,0.9264847704585624,0.817575
2955,0622.txt,tru,True,380,0.7864746429227165,0.006693
2956,0622.txt,car,True,425,0.7822271973722287,0.119203
2957,0622.txt,bus,True,575,0.656507375282845,0.075858
2958,0623.txt,bus,True,2584,0.7809000272714836,0.047426
2959,0623.txt,car,True,3612,0.8437613979605929,0.817575
2960,0623.txt,tru,True,361,0.7153427149604992,0.002473
2961,0623.txt,car,True,352,0.6964164158511416,0.029312
2962,0623.txt,bus,True,575,0.7566594212503457,0.010987
2963,0624.txt,car,True,2275,0.895008764411483,0.731059
2964,0624.txt,tru,False,289,0.0,0.0
2965,0624.txt,car,True,308,0.8176486065317546,0.377541
2966,0624.txt,bus,False,504,0.0,0.0
2967,0625.txt,car,True,1673,0.8127833620805992,0.622459
2968,0625.txt,bus,True,414,0.7978744150326392,0.001501
2969,0625.txt,bus,True,506,0.7759126934271929,0.075858
2970,0625.txt,car,True,314,0.7184209208882328,0.182426
2971,0625.txt,tru,False,270,0.0,0.0
2972,0626.txt,per,False,1458,0.0,0.0
2973,0626.txt,tru,False,255,0.0,0.0
2974,0626.txt,car,True,280,0.8430090494396061,0.268941
2975,0626.txt,bus,True,528,0.503462769629847,0.075858
2976,0626.txt,bus,True,464,0.7156319425712075,0.047426
2977,0626.txt,car,True,1143,0.7598605829964714,0.731059
2978,0627.txt,cyc,True,2254,0.7258974993027663,0.001501
2979,0627.txt,per,False,288,0.0,0.0
2980,0627.txt,tru,True,289,0.5562905053081266,0.002473
2981,0627.txt,car,True,266,0.7537653604722289,0.377541
2982,0627.txt,bus,True,552,0.6797984478141983,0.119203
2983,0627.txt,car,True,770,0.7830123066401783,0.002473
2984,0627.txt,car,True,2294,0.8669562016293201,0.731059
2985,0628.txt,cyc,False,315,0.0,0.0
2986,0628.txt,per,False,155,0.0,0.0
2987,0628.txt,car,True,3135,0.5456634411470701,0.006693
2988,0628.txt,car,True,3976,0.90300737418074,0.002473
2989,0628.txt,car,True,624,0.842303540766495,0.119203
2990,0628.txt,car,True,504,0.7850104293087348,0.377541
2991,0628.txt,bus,True,624,0.6213269490374135,0.075858
2992,0628.txt,car,True,280,0.717586240578038,0.268941
2993,0628.txt,tru,True,255,0.6107905830522242,0.001501
2994,0629.txt,car,True,1326,0.5626007737199891,0.060087
2995,0629.txt,car,True,506,0.7911849818891179,0.268941
2996,0629.txt,car,True,3740,0.8430922220384713,0.731059
2997,0629.txt,tru,False,272,0.0,0.0
2998,0629.txt,car,True,300,0.8475462123960951,0.182426
